"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2004",186.4420929,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2005",193.6450958,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2006",201.4360962,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2007",209.2530975,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2008",217.6067505,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2009",226.3275146,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2010",234.2632446,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2011",243.8840027,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2012",249.5720978,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2013",254.9971008,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2014",255.7490997,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2015",258.3081055,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2016",268.9526231,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2017",280.7940566,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2018",287.8514323,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2019",298.391875,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2020",308.2866831,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2021",318.4268338,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2022",329.4525677,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2023",341.0040516,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2024",352.3843899,
"NGA","MEATCONSUMP","PIG","THND_TONNE","A","2025",364.6148033,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",175.2580566,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",189.4736938,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",209.4992371,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",225.7178955,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",247.8942566,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",246.6408997,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",254.6580048,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",259.0209045,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",263.6150208,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",274.5377502,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",403.1876831,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",442.7025757,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",447.3053894,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",441.8569031,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",459.0320129,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",478.2869873,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",507.3640137,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",510.4620056,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",512.6710205,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",523.7720337,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",536.6350098,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",543.5999756,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",572.8240356,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",525.7010498,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",523.7000122,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",528.8890381,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",539.408288,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",547.7166799,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",555.5070689,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",562.9999163,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",570.5805534,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",578.3485572,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",586.0474997,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",593.8149962,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",601.8304524,
"ISR","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",609.9359808,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1990",13.31435013,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1991",13.43385029,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1992",11.56850052,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1993",11.5088501,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1994",11.87909985,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1995",11.23285007,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1996",14.20624924,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1997",15.72739983,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1998",14.11094952,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","1999",13.80484962,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2000",12.48022079,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2001",12.38829994,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2002",13.66720009,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2003",16.75,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2004",10.0638504,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2005",10.79199982,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2006",16.13800049,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2007",21.70100021,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2008",22.88300133,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2009",22.57600021,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2010",22.06999969,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2011",25.27009964,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2012",26.64710045,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2013",30.42309952,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2014",26.13010025,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2015",25.90209961,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2016",27.70465025,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2017",28.77947236,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2018",30.05880284,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2019",31.02381597,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2020",31.56422286,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2021",32.43707384,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2022",33.4517518,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2023",34.48258058,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2024",35.50042494,
"GHA","MEATCONSUMP","PIG","THND_TONNE","A","2025",36.56059905,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",56.3,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",58.3,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",60.9,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",68.2,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",75.3625,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",92.99177,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",91.077717,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",89.122,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",97.410515,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",100.627303,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",107.677386,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",117.4989097,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",129.2633127,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",142.041803,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",151.308424,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",162.8449832,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",157.365821,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",150.161338,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",151.739364,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",144.3377317,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",148.7,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",154.1113291,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",172.296448,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",176.1602762,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",187.7044296,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",194.4276258,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",201.8306207,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",203.4713389,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",205.7593828,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",208.7179065,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",212.4908932,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",214.437021,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",217.732612,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",221.2459372,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",223.7185642,
"NZL","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",226.741014,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1990",126.5646876,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1991",118.3013391,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1992",124.115396,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1993",122.9771265,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1994",108.8168989,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1995",148.1422469,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1996",154.3070528,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1997",135.395013,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1998",118.4859657,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","1999",126.2486416,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2000",128.2680925,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2001",120.9410543,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2002",95.97939693,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2003",133.0164962,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2004",117.6465947,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2005",93.03730864,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2006",102.7766455,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2007",121.5139555,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2008",123.1064214,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2009",109.0700417,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2010",121.1029544,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2011",123.9621499,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2012",116.8022954,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2013",100.0807052,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2014",94.51654196,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2015",93.58094882,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2016",92.44499283,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2017",92.78812907,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2018",93.16304024,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2019",93.53597137,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2020",93.88397637,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2021",94.20076087,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2022",94.49146393,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2023",94.76217341,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2024",95.01769784,
"NZL","MEATCONSUMP","BEEF","THND_TONNE","A","2025",95.25863173,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",2.132399797,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",2.218600035,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",2.245600224,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",2.46359992,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",2.596899986,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",2.695899963,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",2.776000023,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",2.898000002,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",3.67599988,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",4.406100273,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",5.149099827,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",5.274099827,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",6.389999866,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",7.241899967,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",7.765999794,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",8.220999718,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",8.241999626,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",8.43599987,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",8.434000015,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",8.835000038,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",9.292000771,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",9.547433853,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",9.62076664,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",9.881999969,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",9.918000221,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",10.05099964,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",10.24192992,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",10.57196075,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",10.97195286,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",11.49005755,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",12.02905808,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",12.59721263,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",13.18977466,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",13.80501646,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",14.44977039,
"ZMB","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",15.12731864,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","1995",8649.943173,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","1996",8577.306844,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","1997",8549.947529,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","1998",8488.700026,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","1999",8329.764452,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2000",8263.879139,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2001",8131.827675,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2002",8394.061748,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2003",8333.732533,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2004",8534.168019,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2005",8506.8435,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2006",8579.6165,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2007",8634.5656,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2008",8313.9915,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2009",8258.5694,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2010",8181.7085,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2011",8011.7955,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2012",7772.6684,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2013",7535.5969,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2014",7649.88442,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2015",7765.305309,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2016",7868.504781,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2017",7857.716879,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2018",7871.081828,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2019",7873.286555,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2020",7848.141008,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2021",7790.471491,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2022",7744.929453,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2023",7686.577704,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2024",7652.826886,
"EU28","MEATCONSUMP","BEEF","THND_TONNE","A","2025",7629.481219,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",31.30200005,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",32.02680206,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",33.08399963,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",34.17599869,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",34.95600128,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",37.32170105,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",37.20000076,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",37.64584732,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",37.95845795,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",39.37129211,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",39.54100037,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",40.73400116,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",40.91500092,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",42.65909958,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",41.82209778,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",42.13499832,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",43.49000168,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",43.38000107,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",44.15199661,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",44.26800156,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",44.75799942,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",56.49100113,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",60.08499908,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",63.08753204,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",63.95999908,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",65.05110168,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",68.41195895,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",72.85300873,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",76.47566831,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",80.03498364,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",83.99631354,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",88.40479565,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",92.89047381,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",97.46516333,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",102.2795945,
"TZA","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",107.4200353,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1990",164.3160095,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1991",165.3448944,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1992",172.9174042,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1993",170.8003998,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1994",175.6990051,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1995",179.9450073,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1996",175.5995026,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1997",164.2857056,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1998",163.283905,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","1999",178.8208008,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2000",184.764801,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2001",194.5767975,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2002",201.3630981,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2003",205.2427063,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2004",224.4850006,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2005",264.3649902,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2006",288.973999,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2007",406.9210205,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2008",519.6149902,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2009",621.1480103,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2010",586.8640137,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2011",817.1569824,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2012",856.28302,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2013",1113.074951,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2014",1312.686035,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2015",1160.312012,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2016",1197.725882,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2017",1217.917859,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2018",1248.871809,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2019",1278.63378,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2020",1309.066533,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2021",1340.811966,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2022",1374.402917,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2023",1409.80537,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2024",1443.954132,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2025",1480.378661,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",278,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",270,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",232.9008942,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",263.3009033,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",239.8009033,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",192.076004,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",165.5589905,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",146.2919922,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",119.1819992,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",98.9220047,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",95.28300476,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",97.16300201,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",101.6199951,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",96.06310272,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",101.6581039,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",106.7700958,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",115.1660995,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",123.6681061,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",131.2711029,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",135.0480042,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",142.6809998,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",149.1799927,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",154.3571014,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",157.1250916,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",160.4749908,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",161.3399963,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",163.4077711,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",165.130594,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",166.5221575,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",168.8717853,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",171.4165695,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",174.1541058,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",176.8378043,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",179.4808446,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",182.1608496,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",184.8562518,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",107.4504766,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",116.5846925,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",119.1012648,
